iso,pays,annee,perte_biomasse_Mg,perte_surface_ha
DEU,Allemagne,2008,12506213.506235927,61696.1710857704
DMA,Dominique,2008,21612.857519557358,93.37368369676027
DNK,Danemark,2008,679601.1563629071,6060.808106281759
DOM,Republique dominicaine,2008,3432137.1293698475,21612.20822484924
DZA,Algerie,2008,890249.7946469997,7972.336959548997
ECU,equateur,2008,12726047.563785717,51880.99722728018
EGY,egypte,2008,7571.103766650289,81.46682983902191
ESP,Espagne,2008,6553715.94687155,44287.97422399814
EST,Estonie,2008,1857263.5389345011,18296.511605811564
ETH,ethiopie,2008,4054392.812747505,24008.628005870367
FIN,Finlande,2008,16299387.757764582,200192.1070480179
FJI,Fidji,2008,518777.3013857364,2387.257110599895
FRA,France,2008,16346102.595019303,86955.39992540002
GAB,Gabon,2008,3985811.9415852437,17367.165987263874
GBR,Royaume-Uni,2008,2086275.404411307,12505.129785906156
GEO,Georgie,2008,132224.43605962634,745.6179695139119
GGY,Guernesey,2008,38.6149835514301,0.25204467519529816
GHA,Ghana,2008,5781358.122051063,37848.6647131925
GIN,Guinee,2008,3102415.8417433063,21481.36187448603
GLP,Guadeloupe,2008,22286.01745039776,134.85936135624326
GMB,Gambie,2008,27158.54627273009,297.21283617796945
GNB,Guinee-Bissau,2008,419701.51096626004,3248.3617539586003
GNQ,Guinee equatoriale,2008,1177272.7238265416,4821.675873773679
GRC,Grece,2008,2457114.171949896,21197.20768126063
GRD,Grenade,2008,14570.99376415499,64.18114656383031
GTM,Guatemala,2008,13733930.329195615,77172.95991448383
GUF,Guyane française,2008,1650838.4210947934,5223.395382079145
GUY,Guyane,2008,2631766.007624121,9460.220061471979
HKG,Hong Kong,2008,4733.501438899547,26.51698051942716
HND,Honduras,2008,7678320.110007609,43299.049545305475
HRV,Croatie,2008,635512.4050658932,3890.747254563089
HTI,Haiti,2008,303188.0729213937,2191.5489272129794
HUN,Hongrie,2008,1339136.8030691012,8911.60298531732
IDN,Indonesie,2008,314230766.1767576,1396251.2897924038
IND,Inde,2008,17950535.074581344,85952.75573004277
IRL,Irlande,2008,1291776.925613684,6923.786207439505
IRN,Iran,2008,38576.938765856394,374.201338121674
IRQ,Irak,2008,1861.2912537515622,17.802913353759966
ISR,Israel,2008,6193.35102668199,65.05592308378462
ITA,Italie,2008,1901459.4824118146,15153.615128632717
JAM,Jamaique,2008,415837.73446389614,2026.9209482463139
JEY,Jersey,2008,269.7431822659091,2.0760335214777466
JPN,Japon,2008,7235666.27727311,40839.315101169545
KAZ,Kazakhstan,2008,529897.4439265096,4548.577746347759
KEN,Kenya,2008,3290793.9036495825,19224.208692531138
KGZ,Kirghizistan,2008,11916.77336356634,106.68695432014235
KHM,Cambodge,2008,19464685.981670972,83499.46632320569
KNA,Saint-Kitts-et-Nevis,2008,4349.6425906656,22.808165806652585
KOR,Coree du Sud,2008,1653544.0283894772,14022.031905620513
LAO,Laos,2008,17582905.838715326,80591.86619556838
LBN,Liban,2008,42671.12587561227,393.79677018279995
LBR,Liberia,2008,6471938.165195282,36172.38478847468
LBY,Libye,2008,482.1342998142753,5.719577115053287
LCA,Sainte-Lucie,2008,11927.72172040976,56.11256767195758
LIE,Liechtenstein,2008,2097.5310295612553,8.85167378473266
LKA,Sri Lanka,2008,1057510.817796709,6499.718686465449
LSO,Lesotho,2008,638.0578784089496,5.786412847603058
LTU,Lituanie,2008,1824923.0411678846,15203.365864173365
LUX,Luxembourg,2008,212489.34720009903,983.5287602804455
LVA,Lettonie,2008,3313669.5264080586,29308.31170330564
MAC,Macao,2008,,3.6411857619376744
MAR,Maroc,2008,394263.7755944585,3409.465997360045
MDA,Moldavie,2008,15653.55609864444,135.10531073272534
MDG,Madagascar,2008,21921198.420726262,123502.2673184216
MEX,Mexique,2008,24269448.827380784,184377.24756430154
MKD,Macedoine,2008,614981.6489157081,3960.287252619868
MLI,Mali,2008,13243.215591582697,105.64487599686291
MLT,Malte,2008,93.92788129162444,0.9392073522677418
MMR,Myanmar,2008,25217388.024253935,119216.27818790424
MNE,Montenegro,2008,271857.204909464,1429.190371315215
MNG,Mongolie,2008,4841604.638147524,56001.4585836243
MOZ,Mozambique,2008,27322661.424587104,204759.70379035076
MSR,Montserrat,2008,1435.31650976218,6.563911049597307
MTQ,Martinique,2008,54998.343327434726,278.12291535145977
MUS,Maurice,2008,38399.874708352654,188.63573474132124
MWI,Malawi,2008,1486827.5270522104,9724.433224427105
MYS,Malaisie,2008,90853689.32279108,367972.32685243175
MYT,Mayotte,2008,9510.336764674537,42.79123389550195
NAM,Namibie,2008,2352.443467275072,33.50885191075482
NCL,Nouvelle-Caledonie,2008,88333.78884660824,521.7802026403624
NGA,Nigeria,2008,3763705.061770941,27470.658736120662
NIC,Nicaragua,2008,10970402.714023033,53814.3458821267
NLD,Pays-Bas,2008,188394.54618151535,1150.7522817345698
NOR,Norvege,2008,3094805.9472418306,33815.40052067556
NPL,Nepal,2008,760556.3462140528,2991.8129733104483
NZL,Nouvelle-Zelande,2008,11217252.990687674,61372.244041579586
OMN,Oman,2008,6.0928962143572925,0.06923745698133286
PAK,Pakistan,2008,178593.73910684994,1054.1725226218682
PAN,Panama,2008,8438952.7843169,39945.21457636346
PER,Perou,2008,34754078.98717667,126614.39186230587
PHL,Philippines,2008,8975951.087605001,38702.704551706476
PLW,Palau,2008,21206.027871201528,64.54485364532431
PNG,Papouasie-Nouvelle-Guinee,2008,21003791.10296884,71045.21116784078
POL,Pologne,2008,6585375.517346676,47941.060218340346
PRI,Puerto Rico,2008,232298.3181798117,1215.5051619102078
PRK,Coree du Nord,2008,2095720.4020611034,18782.937884823175
PRT,Portugal,2008,4419579.228154099,33614.956623463164
PRY,Paraguay,2008,27362394.81829559,376342.829508156
PSE,Palestine,2008,238.54352438997444,2.5462645572715545
REU,Reunion,2008,2886.527402463904,15.100356275447355
ROU,Roumanie,2008,3121600.712061769,17535.364043661513
RUS,Russie,2008,270894967.4735944,3047988.2481551133
RWA,Rwanda,2008,172594.21849079424,1100.630595308733
SDN,Soudan,2008,6252.6912151051965,55.47708850872846
SEN,Senegal,2008,32529.89607712225,285.2699201995772
SGP,Singapour,2008,5115.280230475873,35.45650921460616
SLB,Iles Salomon,2008,2196734.012237039,8171.095973645532
SLE,Sierra Leone,2008,3514324.1401144555,20924.709276036177
SLV,Salvador,2008,532976.5608997012,3324.586990476939
SMR,Saint-Marin,2008,34.85429929628275,0.3903732103515404
SOM,Somalie,2008,17413.80270131219,250.2050474442252
SRB,Serbie,2008,576546.3504989813,3260.221614774456
SSD,Sud-Soudan,2008,833756.6878650052,9009.289343350292
SUR,Suriname,2008,2303314.2441620664,7510.653751258642
SVK,Slovaquie,2008,2571327.468611354,13466.113814849465
SVN,Slovenie,2008,368897.20267371787,1856.8727201375364
SWE,Suede,2008,25269445.816994242,293724.06358612527
SWZ,Eswatini,2008,1092056.8982185049,4582.2589518616
SYR,Syrie,2008,102225.68246027129,834.1577423962958
TCA,Iles Turques-et-Caiques,2008,3784.4074209478053,61.23841442157921
TCD,Tchad,2008,367788.5947388303,3402.1114847171975
TGO,Togo,2008,137266.51678743053,1177.750818355295
THA,Thailande,2008,17163130.879364252,80143.31797919088
TJK,Tadjikistan,2008,3435.861341228882,33.11413628321285
TKM,Turkmenistan,2008,8133.303050019759,74.74021833401748
TLS,Timor-Leste,2008,183894.50859022787,832.7291440269453
TTO,Trinite-et-Tobago,2008,255861.7661103104,1269.8981453669628
TUN,Tunisie,2008,81903.52097748313,718.2819675209826
TUR,Turquie,2008,3157783.5267292354,28891.373876405385
TWN,Taiwan,2008,511104.97822940873,2311.267564285277
TZA,Tanzanie,2008,20845151.596562203,164250.73289583274
UGA,Ouganda,2008,6562122.74208277,36925.97897563595
UKR,Ukraine,2008,7452716.865923803,53015.86334418306
URY,Uruguay,2008,2355758.8675138075,23597.197818604494
USA,Etats-Unis,2008,394710931.6753294,2213723.495328324
UZB,Ouzbekistan,2008,4694.13088055898,43.5204278955775
VCT,Saint-Vincent-et-les Grenadines,2008,8952.372418690273,41.899644692754116
VEN,Venezuela,2008,18737498.973315194,120575.16155323786
VGB,British Virgin Islands,2008,1093.3785946765036,7.015289457546342
VIR,Iles Vierges americaines,2008,6308.77900314621,40.01919435113964
VNM,Viet Nam,2008,23491803.327372946,108285.75669400024
VUT,Vanuatu,2008,41556.62179730864,194.05888480505604
XAD,Akrotiri et Dhekelia,2008,137.4576945065091,1.396773642400094
XKO,Kosovo,2008,209274.18824149115,1143.1617940019323
XNC,Chypre du Nord,2008,2110.678423632872,20.183966340907297
ZAF,Afrique du Sud,2008,17669127.563463435,81375.56536928986
ZMB,Zambie,2008,9133658.304855602,66180.22111929135
ZWE,Zimbabwe,2008,706540.7442930496,5435.130868615456
AFG,Afghanistan,2009,8979.630851422324,70.40549692405891
AGO,Angola,2009,20860398.926126763,165947.6503512141
ALA,Iles Aland,2009,59491.10914269858,675.7461880192329
ALB,Albanie,2009,217952.8696814422,1337.3402920288374
AND,Andorre,2009,474.667110520791,2.853299605202147
ARG,Argentine,2009,23031340.03764205,309857.99915047653
ARM,Armenie,2009,24961.231842892757,202.73351745194978
ATG,Antigua-et-Barbuda,2009,8679.564857068855,61.530094819305944
AUS,Australie,2009,26529373.503692426,203711.203995567
AUT,Autriche,2009,3151857.6652424326,15887.11456221313
AZE,Azerbaidjan,2009,41210.839506253855,371.8340474513208
BDI,Burundi,2009,112565.33883624699,882.7760184516372
BEL,Belgique,2009,1097480.1741718517,5176.362958542331
BEN,Benin,2009,607386.45337572,4929.158828508141
BES,Pays-Bas caribeens,2009,179.02604861299272,0.9561443515571562
BFA,Burkina Faso,2009,485.96782954983894,4.531714429047131
BGD,Bangladesh,2009,1179070.4731870964,5624.91051032401
BGR,Bulgarie,2009,856781.932790891,6099.640914398486
BHS,Bahamas,2009,65426.38174037503,823.9719624442905
BIH,Bosnie-Herzegovine,2009,223872.8581891735,1296.3347749956429
BLR,Bielorussie,2009,4538668.480036662,35542.67514682545
BLZ,Belize,2009,1751314.5677783133,10264.127158249225
BMU,Bermudes,2009,68.55961194132531,0.45706411255205737
BOL,Bolivie,2009,37529549.57734096,225270.29155885844
BRA,Bresil,2009,335249946.53353995,1817901.2327587306
BRB,Barbade,2009,1692.4065466331676,13.264936279119862
BRN,Brunei Darussalam,2009,590495.1452616059,2169.4739262027415
BTN,Bhoutan,2009,312119.4237444818,1175.4593521779852
BWA,Botswana,2009,2623.5460512800537,41.32463148359754
CAF,Republique centrafricaine,2009,9208071.91218225,48252.90322140639
CAN,Canada,2009,133448010.56685378,1550371.9872811243
CHE,Suisse,2009,458472.25325465057,2274.492163627122
CHL,Chili,2009,11686629.006811252,88566.57692422612
CHN,Chine,2009,110861019.96323413,599603.2269262406
CIV,Cote d Ivoire,2009,17916260.95765685,108875.81520437208
CMR,Cameroun,2009,8816482.83568186,36072.01190661858
COD,Republique democratique du Congo,2009,147768964.89769685,635215.1915603692
COG,Republique du Congo,2009,3780987.7281295927,19073.006680600403
COL,Colombie,2009,49595931.962677665,237890.8826586993
COM,Comores,2009,22602.25438757678,112.20632873130086
CPV,Cap-Vert,2009,,7.957187263638371
CRI,Costa Rica,2009,4463343.183850449,22464.554770267587
CUB,Cuba,2009,1912375.5343560157,16259.900600557177
CYM,Iles Cayman,2009,2547.3462345062803,29.88331568069065
CYP,Chypre,2009,5668.903593106909,56.4382107691567
CZE,Republique tcheque,2009,2593664.305295108,13514.29447960373
DEU,Allemagne,2009,5693284.948235393,28761.54305177052
DMA,Dominique,2009,17830.475726328426,73.78040032251033
DNK,Danemark,2009,744415.5840480436,6645.678949661665
DOM,Republique dominicaine,2009,2122012.125216402,13966.842858208696
DZA,Algerie,2009,1214736.5980705488,10467.273571767917
ECU,equateur,2009,13314027.208366683,57598.50346875196
EGY,egypte,2009,5325.477485451064,59.568343750558995
ESP,Espagne,2009,9553914.038760092,67544.77997557196
EST,Estonie,2009,1850556.4856113018,18822.740665225443
ETH,ethiopie,2009,5140546.926305555,29279.020306354254
FIN,Finlande,2009,13351084.393426854,176320.26073342102
FJI,Fidji,2009,395350.09803867165,1790.7398240853472
FRA,France,2009,11167182.357146002,67053.5991759978
GAB,Gabon,2009,4613967.702648686,18252.221942314005
GBR,Royaume-Uni,2009,5562798.189369538,37709.69901232864
GEO,Georgie,2009,73546.90688597347,448.3663808580423
GGY,Guernesey,2009,105.45418705322969,0.8061384397373674
GHA,Ghana,2009,6311191.289493173,38252.52538965873
GIN,Guinee,2009,3331057.31674007,23388.005168937594
GLP,Guadeloupe,2009,19784.456344149276,118.32368389438012
GMB,Gambie,2009,927.2055547133173,8.991778086648178
GNB,Guinee-Bissau,2009,1000661.4471759232,7963.973504427207
GNQ,Guinee equatoriale,2009,1418929.3414857923,5684.844643122293
GRC,Grece,2009,692506.5638521288,6564.267250219915
GRD,Grenade,2009,22117.068073364204,93.76963414142419
GTM,Guatemala,2009,15551979.129335048,86944.43167576134
GUF,Guyane française,2009,922580.6310383214,2861.953996681447
GUY,Guyane,2009,2204398.632535477,8267.026506205988
HKG,Hong Kong,2009,9268.722209636742,50.10995732034094
HND,Honduras,2009,9989435.202942519,51514.129105366585
HRV,Croatie,2009,480201.1504573194,2902.6397564576655
HTI,Haiti,2009,358633.50906762446,2464.6713153507635
HUN,Hongrie,2009,1505776.257358848,10072.467244429607
IDN,Indonesie,2009,433738334.31746066,1944963.1724519422
IMN,Ile de Man,2009,6284.158243812127,47.118637350113204
IND,Inde,2009,16508195.026148977,79202.84904166083
IRL,Irlande,2009,1388211.2219241522,7230.723850822045
IRN,Iran,2009,20452.161330452476,191.28761924304126
IRQ,Irak,2009,1602.3592955083022,15.796631992967583
ISR,Israel,2009,8697.016909559861,93.09575980332914
ITA,Italie,2009,1792059.7801053047,14792.700699756602
JAM,Jamaique,2009,706272.4402632511,3538.2817772073645
JEY,Jersey,2009,203.07144285450016,1.2654357022655534
JPN,Japon,2009,7265236.36025534,40894.99085943561
KAZ,Kazakhstan,2009,803072.7554503268,6432.647497599583
KEN,Kenya,2009,2779129.491045861,17696.12608754609
KGZ,Kirghizistan,2009,22807.815672569788,201.215992174623
KHM,Cambodge,2009,26340141.84146363,121021.3658001872
KNA,Saint-Kitts-et-Nevis,2009,5942.60409250552,33.76806495034583
KOR,Coree du Sud,2009,1988074.6584513118,16415.859903550056
LAO,Laos,2009,31675064.233648986,145564.20927153778
LBN,Liban,2009,36516.05096733235,340.44679870257494
LBR,Liberia,2009,13414862.703513844,75135.89503917065
LBY,Libye,2009,453.355254036317,5.523105195178944
LCA,Sainte-Lucie,2009,11590.13700515393,54.92288419989778
LIE,Liechtenstein,2009,1010.6583176882406,4.687999058082602
LKA,Sri Lanka,2009,1808681.4315522353,13974.770094292067
LSO,Lesotho,2009,488.3274940365485,4.287702217460998
LTU,Lituanie,2009,1722210.7711466493,14407.629476529255
LUX,Luxembourg,2009,47193.121471720224,216.4001089134078
LVA,Lettonie,2009,4008913.754465435,34916.22387141718
MAC,Macao,2009,18.19651393780144,2.284762831481639
MAR,Maroc,2009,136532.88282262973,1197.397587286258
MDA,Moldavie,2009,20641.242027217395,187.71226919108014
MDG,Madagascar,2009,25458197.323087014,136536.77135405174
MEX,Mexique,2009,35623263.1200921,281232.4492830509
MKD,Macedoine,2009,679790.1160247975,4300.738317429675
MLI,Mali,2009,19578.991344031303,157.695209585653
MLT,Malte,2009,165.7152086003673,1.5645045026887665
MMR,Myanmar,2009,46134900.191525,216305.77579596412
MNE,Montenegro,2009,97873.95018321829,565.1699341782
MNG,Mongolie,2009,7980093.803949807,81792.5504129558
MOZ,Mozambique,2009,28706300.834521808,217493.3896493383
MSR,Montserrat,2009,1075.3228969372321,4.867550671914966
MTQ,Martinique,2009,40548.233242505026,199.24540572900975
MUS,Maurice,2009,46773.347451789225,241.8571806066615
MWI,Malawi,2009,595083.9002181748,4030.387953887018
MYS,Malaisie,2009,146824375.11030447,622780.3721422694
MYT,Mayotte,2009,1212.9238255814726,5.704664284545117
NAM,Namibie,2009,5867.488449209155,85.37597752821061
NCL,Nouvelle-Caledonie,2009,153617.20420956862,975.790492323558
NGA,Nigeria,2009,3411502.2571607525,25289.817817304276
NIC,Nicaragua,2009,17653353.09203898,83097.23565619008
NLD,Pays-Bas,2009,251946.96890555625,1559.0859732921822
NOR,Norvege,2009,2138116.6786272177,23316.519384402243
NPL,Nepal,2009,1374682.5841662325,5524.069590760439
NZL,Nouvelle-Zelande,2009,11012837.771820575,59613.13351131354
PAK,Pakistan,2009,140017.0088536094,920.7646922784085
PAN,Panama,2009,7557901.272316846,36946.8368855192
PER,Perou,2009,47249344.388736986,177914.32602027297
PHL,Philippines,2009,13734598.21821438,60889.6203079283
PLW,Palau,2009,9936.44655847209,30.212982750690546
PNG,Papouasie-Nouvelle-Guinee,2009,14261941.084322602,49210.43941119208
POL,Pologne,2009,6291913.519603288,46925.78426541393
PRI,Puerto Rico,2009,184106.17143009842,952.6811918951694
PRK,Coree du Nord,2009,1470165.0374193876,13113.70031268213
PRT,Portugal,2009,5217146.260078993,39859.8305736941
PRY,Paraguay,2009,24485993.083595924,353183.6792910525
PSE,Palestine,2009,102.48266845949581,1.2448302240016842
REU,Reunion,2009,40330.90456725285,187.1870170731588
ROU,Roumanie,2009,2818321.537351177,16176.932826883834
RUS,Russie,2009,196677609.49463555,2111640.886203974
RWA,Rwanda,2009,220243.4461189221,1381.9654571451701
SDN,Soudan,2009,8931.496786137639,81.32070754360454
SEN,Senegal,2009,18402.96284319609,160.87326793602432
SGP,Singapour,2009,27648.378281554076,177.04731510021813
SLB,Iles Salomon,2009,1646639.7149667447,6034.538307223538
SLE,Sierra Leone,2009,4590195.556934029,30546.332832405704
SLV,Salvador,2009,696462.3354252995,4283.7068213878565
SMR,Saint-Marin,2009,9.147884728610592,0.11155956986110477
SOM,Somalie,2009,23504.5633427337,307.11474573678174
SRB,Serbie,2009,452101.3091673188,2506.96852148595
SSD,Sud-Soudan,2009,777363.6201680938,8057.779471110452
SUR,Suriname,2009,2196606.255807258,7362.475244471159
SVK,Slovaquie,2009,2072732.200072779,11236.962885008821
SVN,Slovenie,2009,397794.76169086946,1951.3042367705937
SWE,Suede,2009,18220794.466130383,208257.93245696844
SWZ,Eswatini,2009,2656618.894653317,10654.204837960024
SYC,Seychelles,2009,21.25475595706368,0.15181999224011725
SYR,Syrie,2009,14294.706870566606,130.90677743721352
TCA,Iles Turques-et-Caiques,2009,6407.723861285491,105.59492121402346
TCD,Tchad,2009,119725.06930380665,1065.5230545500683
TGO,Togo,2009,703436.0241774919,5579.9975417202295
THA,Thailande,2009,28393726.30246079,132690.26703202754
TJK,Tadjikistan,2009,3600.969136635102,34.0410261361848
TKM,Turkmenistan,2009,1356.5902446331256,12.98584265088294
TLS,Timor-Leste,2009,591683.2153659393,2633.964070701975
TTO,Trinite-et-Tobago,2009,276404.20479367056,1377.1559020990967
TUN,Tunisie,2009,118426.1206924601,981.7533322697882
TUR,Turquie,2009,3129507.828777194,28108.253609555453
TWN,Taiwan,2009,2011604.393018829,8161.887539066348
TZA,Tanzanie,2009,18208623.234510742,143354.45676418612
UGA,Ouganda,2009,3983401.256656236,23293.000749693267
UKR,Ukraine,2009,6754412.914089702,48322.46426949985
UMI,Iles mineures eloignees des Etats-Unis,2009,,0.073094671705725
URY,Uruguay,2009,1942477.1383176162,19279.783322381772
USA,Etats-Unis,2009,257281197.25408542,1608980.9631820212
UZB,Ouzbekistan,2009,10335.550086400643,96.40260708699877
VCT,Saint-Vincent-et-les Grenadines,2009,6514.437722691971,29.89848461062886
VEN,Venezuela,2009,22142001.798019603,142405.77063392784
VGB,British Virgin Islands,2009,931.4724904372423,5.188663247357592
VIR,Iles Vierges americaines,2009,13037.41206413359,86.32896580819141
